Position,PassRatio,EfgPct,ID,Name
PG,0.9883778847750291,0.5205047318611987,101139,CJ Miles
SG,0.9849653808110781,0.435665914221219,201155,Rodney Stuckey
SF,0.9768316139185172,0.48999309868875085,202331,Paul George
PF,0.9899781702718793,0.5277401894451962,201588,George Hill
C,0.9863648759203709,0.5892857142857143,101133,Ian Mahinmi
