Position,PassRatio,EfgPct,ID,Name
PG,0.9776216016275199,0.4969470827679783,203081,Damian Lillard
SG,0.9893908281998631,0.5218978102189781,203090,Maurice Harkless
SF,0.9872894820463934,0.5034770514603616,202329,Al-Farouq Aminu
PF,0.9903512739333635,0.6112759643916914,202334,Ed Davis
C,0.9815391992327979,0.5164410058027079,203486,Mason Plumlee
