Position,PassRatio,EfgPct,ID,Name
PG,0.9843423799582464,0.4566929133858268,101145,Monta Ellis
SG,0.9918918918918919,0.5661764705882353,1713,Vince Carter
SF,0.985,0.43253968253968256,1717,Dirk Nowitzki
PF,0.9843260188087775,0.5925925925925926,201971,DeJuan Blair
C,0.9919191919191919,0.4583333333333333,2223,Samuel Dalembert
