Position,PassRatio,EfgPct,ID,Name
PG,0.975113808801214,0.5671981776765376,201939,Stephen Curry
SG,0.986232370718603,0.531437125748503,202691,Klay Thompson
SF,0.9813923644529997,0.4666666666666667,203110,Draymond Green
PF,0.9917941066766132,0.495,203084,Harrison Barnes
C,0.984514592019059,0.56,101106,Andrew Bogut
