Position,PassRatio,EfgPct,ID,Name
PG,0.9839704069050554,0.4625,203078,Bradley Beal
SG,0.9882075471698113,0.44285714285714284,201196,Ramon Sessions
SF,0.9914089347079038,0.6515151515151515,1718,Paul Pierce
PF,0.9857868020304569,0.4473684210526316,2403,Nene
C,0.9867986798679867,0.627906976744186,101162,Marcin Gortat
