Position,PassRatio,EfgPct,ID,Name
PG,0.9849412340842312,0.4888366627497062,203078,Bradley Beal
SG,0.9728619889305481,0.4729845626072041,202322,John Wall
SF,0.9878339063739752,0.5365853658536586,1718,Paul Pierce
PF,0.9811778992106861,0.5116472545757071,2403,Nene
C,0.9896222498962225,0.5664516129032258,101162,Marcin Gortat
