Position,PassRatio,EfgPct,ID,Name
PG,0.983370288248337,0.5105820105820106,203081,Damian Lillard
SG,0.9857954545454546,0.47368421052631576,2748,Dorell Wright
SF,0.9843487982112912,0.545774647887324,201587,Nicolas Batum
PF,0.9888888888888889,0.456,200746,LaMarcus Aldridge
C,0.9921652421652422,0.48863636363636365,201577,Robin Lopez
